otu	Domain	Phylum	Class	Order	Family	Genus	Species
b24bc5344f3e086663c5be48a8d57118	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	
96c80232b0b132eed72ac00df7d11d6e	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
e3a22fbac0fee7b30808230e0fb748b9							
d293ee1e830199030a520d04c04c22d6							
b0fbc9d08a6894e1f124a604afebe1d0	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Cephalotrichum	Cephalotrichum stemonitis
35dd09141714c373196e17c3a64e6134							
7df5b84221092b81714cc4f9446a8dc0							
ff7d61946f7dc259b8c10c501b5e829c	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita chiui
9dc853720607bf8e7348161d1404a8f4	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe pruinosa
c42368c8c0a9667afc519479ba7f45ec	Fungi	Ascomycota					
d63283a381f1e17e04a849779bf343c1	Fungi						
f1190cf7f5f6c61790d201740dcc123a	Fungi	Basidiomycota	Agaricomycetes				
b48d8e8c37093bdf4cea4bf1f6b86de1							
0ac2df325632d4898d75c299424377fe	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Nectriopsis	Nectriopsis exigua
bf1f537d373b511276f675a4dea0e0bc	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Hebeloma	
396b5f6102ee91d0d744824b2437dc61	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae		
52580f6309ed71a7883982db68d95053	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Cheilymenia	
6a85e8198690bc5ce3c8a80b1a503676	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae		
738d612a14f0dea34aa028632eb1677b							
a074ddcb927d48fad777dc2d26e630bc							
2dbd8b5516fea963dcdb58cdae538523	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae		
215c36cc4b0551a3bd55f28443b3551a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae		
31f60b1a3bd0a8f1635b2d68a1e79f3c	Fungi	Ascomycota					
55877043ec0f9476bf0da9f4b9311276	Fungi	Ascomycota	Leotiomycetes	Helotiales			
3438a127569365529fb435e322693d87	Fungi	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella elata
7d12e61a6bb0dfb5dfd2dac1c02a5dbb	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Crocicreas	
82b216d86d38cec346f700ac68e43d52	Fungi	Ascomycota	Sordariomycetes	Sordariales			
187f390015aca865f2abb9f800c77837	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Clitocybe	Clitocybe diatreta
8ab1de121e7e44a1a0c9fe4b0d306051	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Mallocybe	
f802f2a022c2f6497e07c087d4dbddb5							
ee7d5c3263eca231d9b04b5f05ea02a8							
25a25e719c921e540627a4dfc0024f94	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae		
b49968365a3e485d6ee50b6a0bf2d4df	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	
2f83076fa52047ecb3ae6401fdc66e1e	Fungi	Ascomycota					
568184ad8dbeee8cbcfb1caf4e73c458	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida	Trachelostylidae	Gonostomum	
070795d9e1506329209dd8ac4877806f	Metazoa	Arthropoda	Collembola	Collembola ord Incertae sedis	Tullbergiidae		
6a3d690a1b6ac7ca8041d4a2baed5f02	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales fam Incertae sedis	Leohumicola	
cf07d827383a1f6caa61ddc0e6d9815d	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales fam Incertae sedis		
c21e726a21f40012f879820c96d6a7a1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales fam Incertae sedis		
1610a851cbddc41fe3f1b87d4349a372	Fungi	Ascomycota	Sordariomycetes	Xylariales	Bartaliniaceae	Truncatella	Truncatella angustata
6a4e6d6eb1c65c3256e27df6abfe1410	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
91a4af650c0ce43f8ba838191fe343ee	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella lilacinogrisea
a33f7b735ecd4f42ba94763794c17b87							
d3570524d5b6018db3ccac01424db38c	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	
886cdd28f2986634a7374e47a3355974	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
ea6ae247b059ba0414501be00b7f661e	Fungi	Ascomycota	Orbiliomycetes	Orbiliales			
1c2e5bd962941600aa8d74729d2acc22	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
d1eaf0385f3584b7f91721f80f91951a	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	Podospora decidua
5897276b80291a4d3bef774502713029	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Microscypha	
419d6aa0ac748dc3c19c6a37cc98bb1c	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
4839f69d51ad5588ed005ed8b95fb1e3							
6f4e27ca933719a014eeea582d3d7132	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	
6fcc3f41f796d76e8e237913cdad7446	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Coniochaeta discospora
9297294c994c5f3a0f3be1c35fac1161	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	
fd0ad205c6df56c8b996903411be48f6	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	
1b66579173f398136128eb9a7adfee75	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	
2c628ff8f2f8096a1993733120b40a5b	Fungi	Ascomycota	Dothideomycetes				
ee3513d537e62664e5a3817b7b5e8bdc	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	
2694c0bb83c12d557c5d4f820fd7adbe	Alveolata	Ciliophora	Litostomatea				
7d803523dbce6f92621675ed36e9edbc	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae		
e6212031b83525184cea85b00d95a863	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
257dc6f0491963e2a58e78763b6f685a	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	
5076cbb5f912f3371b94186314443695	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria	
d06b4a9f5c6af082421d1b3fee42ff3f	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	
20346c93e50d9ea64e69a8c975c09653	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	Sporormiella similis
ada49e310bf5f6cfd6475d89c6fb0162							
48d5b0eb49914aef94a3a86fa717cb8c							
111344b0da7fe44584319fd414ade559	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
f1e71add7372b224a93ca601f60da45e	Fungi	Ascomycota	Leotiomycetes				
c9b7095c64de1315294763463fd08f0d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	
f09e176fe14e60f086098a79c6e20c18	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	
5a80cbdb7a0dc61f1cdc00a50ff64ac2	Fungi	Ascomycota	Leotiomycetes				
c785984d22cca8363a55ae7c3d88a3bf	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	
07baf953d079d9bdb33c43f9376a2027	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida			
974e516872ec531320e14a4cafcce130	Fungi	Basidiomycota	Agaricomycetes	Agaricomycetes ord Incertae sedis	Agaricomycetes fam Incertae sedis	Xenasmatella	Xenasmatella vaga
c466c2df0989040a250cba4cc632afd7	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Lecythophora	
f6ddf5ba62594eb384a21fc4d3f97831							
8022ce791e831af5ce0eff5a7f86ddd9	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Phoma	Phoma haematocycla
9ca0dfaf3f18278ebdad94d13a7f8339	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida			
653ed7847d1bbe1be1b82f26d35dd4b1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae		
c00c2beafd2038326c0e7eaad948a77e	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	Podospora intestinacea
c2859bf8c7b30efd70b8d8048699220a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales fam Incertae sedis	Chalastospora	
08a3ed269931cbbdcd61824a3943d41b	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae		
c505bbefe7b8e2fd59338fb017d5517f	Fungi	Basidiomycota	Agaricomycetes	Agaricomycetes ord Incertae sedis	Agaricomycetes fam Incertae sedis	Xenasmatella	Xenasmatella vaga
3e8468bd7c3dfa5c64ddc78b62512581							
a4ef2179d4ac3f22f52bd198e9da54f5	Fungi	Ascomycota	GS37				
a57ef5341427a40c74cfa55531e62b5c	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida			
fcd99068e823025c7f05dc1979abb5aa	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella griseopallida
08400ee804eb349c5df466c97d366489	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	
b01f3dfea098a6fa8cd514c9d3519267	Fungi	Basidiomycota	Agaricomycetes	Sebacinales			
42d39b98691df176dfc1a1fe85514721	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Comoclathris	
ef68c30289e8b04d8b9146ede165c6d4	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hebelomataceae		
ec2ab6738ac13aae633c8f92602db3b7	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae		
773b8b58ff6432fb31140bcd6decbf59	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	
5c4d7f6c8aa0556cd9e2690655421c46	Fungi						
97429a00a1397d902db07787ee60d6e9	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
b6d0fcc54136e244ccaae8dffa2758b4	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
9aba4677eaabed08d39e9d523302d4c7	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae		
302ffed267fa71a38ae89364ba5c3bba	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella turficola
6ea6798479a2e7b6f4a5b6a7f3866837	Fungi	Basidiomycota	Agaricomycetes	Auriculariales			
4913499b188be6a408e981f8998e3d03	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Pyrenopeziza	Pyrenopeziza dilutella
6cff893557cbe305ef5f10a903d759e1	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	Mycena hiemalis
96167abc28046bcb1c9b44aa34563da7	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Phylloporia	
3be7ad80b75596ec464e2343eb0306c6	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	
a2983617131b75bdb58406d023081509	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	
2a13ea4ad8d62f5f149ba8f05cff9977	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida			
c2361820be0dc8e376c2ee0f6eee3a80	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Gymnoascaceae	Gymnoascus	
5bc95940e1828964b302375c34d36841	Fungi	Ascomycota	Eurotiomycetes				
e8d29dcfa3b4868a07e2261010a34b7f	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
b4aed7f8d580014c7d1495d7f6e7286a	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Gibellulopsis	
56a731dbc462ae31b2deb76d07c73ef9	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Auxarthron	
873787e40689c117882df96998c949ec	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	
e0887f7e62c7be4f573274aadc67ba69	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Oleoguttula	Oleoguttula mirabilis
7fc6de2cb6614ff1366ac8dc78f191c3	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Rosellinia	Rosellinia nectrioides
b9788e87fe6ae5b1702e698f9a4d10cd	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius fagetorum
3191bd9b066120b4f785d27b0b9f796f	Fungi	Ascomycota	Leotiomycetes	Helotiales			
d2bab9ec505c280fe7923bbf01817dca	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	
6e71f6eb26a67244415fded76fb52253							
33ac246b1fb467da4a818575f2aae9a0	Fungi	Ascomycota					
351ac6380227df0acdd0a3584965ce38	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Genea	Genea cephalonicae
996e0f29ba8a391d1891cda10ae69da4	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	
e9d38dccc91277feb5ab6924001ee4b3	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae		
eb5e7efeb4ea72e41897ea6ad130ecac	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
0d23281c1b50e314d0d4b992058465e6							
0f2e36c3d7f834e0b7a3e6ae62b29c63	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae		
9a02d87fac50f194adbceb30c5f7dc0e	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
6961f4ff946673d43abd787371250f83	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus sabulicola
bdc9535c955bccb190c157a52ed83f61	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae		
ee9a6b02070fd60dc9d046064f4aa948	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	
1d8862fa660ce2112b169f615c127bef	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hirsutella	Hirsutella rhossiliensis
4b56c109ea43a3d9cc20bf4277f96977	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius tenebricus
5635b9814e7803c30a36594587dbee8e	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
ce1d245704177a4b208fec69ee0b9f87	Fungi						
8d92235154434bd9f2f217502379e114	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
993a16d6390997a00f249c97ae956225	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae		
86fcb819c7dd1540c0ef9a89b6cdfbaa	Fungi	Ascomycota					
93a6a6fe6e966a82a4af9ddd832c50bc	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Elasticomyces	Elasticomyces elasticus
a546d6f2eab59727b12d4d6958855e83							
274c7b4e083875f964332d03f1487784	Fungi	Ascomycota	Sordariomycetes	Boliniales	Boliniales fam Incertae sedis	Junewangia	
c614209a610354e176924e3094e1b282	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
d93f39438a2ad5461d284e13b3f6509c	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Bisporella	
531ab3e755611ccd1d5475c0a0eb3f8e	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	Mycena aetites
9e6a74a5612805d8a6ba58f71a11330c	Fungi	Ascomycota	Leotiomycetes	Thelebolales			
051210bb2923a15a38368171d6000031	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae		
e0f919b8caa29601bd301b586efa8c8d							
d73e8581a222ecbb00b0119fbc64bb08	Fungi	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae	Geoglossum	
a9ab48da0ebfaa455a0bdc33d877c58f	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
b39a8238b5ac6ffb3d1d7e16e539d340	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Sepedonium	
7f3f019702508d14ec8511b7aba700fc	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pulvinula	
800d60654e750bd642d364c72285a973	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	
c0ddb7a0512c7fac60c81449e15b1a2c	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Amniculicolaceae	Murispora	Murispora cardui
f77592cf5572b6c694d29676b9fe0aaf	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Plenodomus	Plenodomus biglobosus
fa84768f6d6c2b74f90b2b1e56109194	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
201d9e1f7402cceec4e15f6f1bb18839	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales fam Incertae sedis	Papulaspora	Papulaspora funabasensis
f77893b649bcd5a92fa93d706f11cbba	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella galzinii
336ce4909ae3d7425ad673cd96d84d91	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	
d1e7748920551eba3f2f26768d8b46cf	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria tenuipes
5896248bfdd582fdccac5f7ec854abb4	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae	Coniozyma	Coniozyma leucospermi
7c3d55c338ddf506611142a663787929	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	Lecanicillium praecognitum
daf2d73a100a1a0adb00be500bb14a15	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Podosphaera	Podosphaera astericola
0986208cc178f4d3bcd6bf28c34a50f4	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	
6df066969f27f34a263c5ec2acb8790b	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
10cd0dd5b27c5c530de08904bde367ac	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria chlamydosporigena
3e8e8e2618579fa2047454b418eda3e1	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Gymnostellatospora	Gymnostellatospora japonica
0b782dd58d8432757b556ba85cfd7157	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria californica
2ad97a57121b30fecf255777b6935d6d	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium spathulatum
f5019c405db9ccb8b5a73718baae9227	Fungi	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae	Verpa	Verpa conica
9616665a9bf313ff6e0454d6cfa616db	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Comoclathris	Comoclathris rosae
bebb7fc42218d12343a0fcd8952f81a5	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella sclerotiella
3d45ef34c00bd2faddbe48464bdb3eea	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae		
92678c626b75874f2d745834f099d5f8	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
975e9d9aa7ce7ec350f84ef0e2ab993d	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
cded652cf61b42eee45802c730107959	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
3978d56b8457ed7eef9e385cf26808d9	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora	Parastagonospora avenae
7c54d334b58d807c460cea3ae11ad338	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Mollisia	Mollisia cinereo-olivascens
14ad708fa58f0a19336bd94986fb321a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Tricladiaceae	Tricladium	
607433dc236aa51f1c0e268a170c9757	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales fam Incertae sedis	Acremonium	Acremonium furcatum
b3602d81bd1d64d7f3b644fdc47f662f	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales fam Incertae sedis	Acremonium	Acremonium biseptum
573497eb1b00889fcacb111252324aa7	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	
793da7ba1471d0bb8ae341acba2c86f4	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Xylodon	Xylodon sambuci
a372dfed65fb34b526b60b2c5bbc27e1	Fungi	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae	Glutinoglossum	
e145601d7edd5eca850c96831e1ccaf8	Fungi	Ascomycota	Laboulbeniomycetes	Pyxidiophorales			
8dec7f1046bff63eed6fbec6d75f43b1	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
9b396fe26a592a90ab20f3aae29df61d	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella gamsii
7cf0671dbbe0e1a5675fefbd3469fa7a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Petrakia	
bf3bb342c53dcc3046b22f82bbbf8565	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	Mycena hiemalis
389b4634af696b222f8a9aa616816976	Fungi	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae	Geoglossum	Geoglossum nigritum
786fdd760fa15fd3575e0eba14303878							
a83936c0677ace2de0ebfe58e6c0eac5	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Choiromyces	Choiromyces alveolatus
ccf81e964858421fe6a5e576f5b2b21f	Fungi	Ascomycota	Leotiomycetes	Helotiales			
73c69b14df8f8f8f31659a919af6d587							
3362cca3989656824e03ad4d4eda50d3	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Laburnicola	Laburnicola dactylidis
a078a292634d7a92ce67ffb27b993f2c							
fc6302a3ce81b8c52c511787a88dfe5a							
18c64a36d57a9c2be1f4c9c6411892a4	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Alanphillipsia	
16907539bb2c4fcdf904b4f5d7e57187	Alveolata	Ciliophora					
1f495b5b1c5f2425fbe17c34d54c1bb3	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae		
5ca04ea1babee96990a1cb37075ac8b9	Fungi	Ascomycota	Leotiomycetes				
d3129df298be52f21020c0d42b413aa1							
b4c6b0e88882aeb0ebaab9a5b5174a1d	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporales fam Incertae sedis	Entrophospora	Entrophospora infrequens
5b0135305bd5175080fab5f8939737eb							
c4072818a7c074cb7feded2ee206a04c	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
1b562c70a854c58b122208acfece7a6a	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Geopora	Geopora nicaeensis
3a6ba668956d4c0ffe06666f666e51e4	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	
6c648c870bbee6cfea7a9fc684d62d4e							
258ae22dded482c6570a9b655e238968	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	Phaeococcomyces	
953bc2e7fd802fc2e8e49e8e60289258	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae		
e0b0a71be180b571a6ce121f8bf721be	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
6bda6f0bbdeda6ef3c9ffd894611807a							
773e46c7456baa50dc3cb3cdb99bdf8e	Fungi	Ascomycota	Geoglossomycetes	Geoglossales	Geoglossaceae	Geoglossum	
fddb6df5c0356f108049e9aea04f4375	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Stropharia	Stropharia jilinensis
1f6a4609ac9cc92acc74f7d6443a2e4e							
1fa1ac3768c75b3d0c7539eda58b12dc	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
ada81c522df77d37786ce5f2d6cc83f6	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Trematosphaeriaceae	Trematosphaeria	
ac3941085ce7f1cf3424cbd89cdd6462	Alveolata	Ciliophora	Spirotrichea	Sporadotrichida			
e49ac54178e0a56b15a946f92246dfbf	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria tenuipes
ffe99e69b6b2f414d125dddb25563d30	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Coniothyrium	
071e7988c8d8dc61d0b291ea733260d0	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Tausonia	Tausonia pamirica
868ef95d6b919d8c866a052d4d2509b1	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Rosellinia	Rosellinia nectrioides
b7f5034b3897292b29a15c878da82a47	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Allophylaria	Allophylaria subliciformis
577b89a57cbebafb257916529b9f5e37	Fungi	Ascomycota	Leotiomycetes	Helotiales			
9da37391aec28fe737692766dc73cb89	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales			
f8ddfdb175d6660cac1276c559015698	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Extremaceae		
00a1dc00cdacc7871cc11ae03ee1869f	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	
f440bbde18b16f3ae2b0001a07b10605	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
0daf1ed3c315ba7aa0fc40bbfd84809e	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Extremaceae		
a9b0cc9b1ffcb0a63273489957b57ff3	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	
e9d37038f359519ca8ffa319614b52ad	Fungi	Ascomycota	Leotiomycetes	Helotiales			
52e7c35296285c62c065b2a088b8b8d7	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae		
741fb3c25266d6b42964577de0d16527	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	Hygrocybe singeri
