"","otu","Domain","Phylum","Class","Order","Family","Genus","Species","TaxClass","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","reject","df","Sig"
"3439","9d7890b4e01147ff2dfa5922fb1c86e9","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Pleosporales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3440","a0b1a6ec2201d2488ac7896da1f78957","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3441","a29888dc9d8db9f2e5f7c2c3559c6eb0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3442","a35dc7bfa0b36ee78fbdce8c72ad35a7","Fungi","Basidiomycota","GS27",NA,NA,NA,NA,"GS27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3443","a5e489edf54fd52f6add7d4448358ce7","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium",NA,"Tetracladium",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3444","a65084819d6500206b4ae6c48d85896c","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae",NA,NA,"Sporormiaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3445","ab192cc9217bb6c7779cc5eef887113b","Fungi","Ascomycota","Orbiliomycetes","Orbiliales",NA,NA,NA,"Orbiliales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3446","ab237cf14f3e924396fc226dc1419e64","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudogymnoascus",NA,"Pseudogymnoascus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3447","b42f88a17cd10e7613608716e4904b6d","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces piceae","Talaromyces piceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3448","b80e6393ce009944feab57cb8d163360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3449","bc1c0c491a3c9a0b2fcec54a04ffcea1","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Stagonosporopsis","Stagonosporopsis valerianellae","Stagonosporopsis valerianellae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3450","bc4cac1ba933435c94f2a303eaa3713a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3451","bedbc55b474471578bb220d00a320d6b","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Pleosporales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3452","c2b4142ce8d4b8b317023963d2906dbc","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3453","c94c442bc106097ac13f654dcd5aa560","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Tubaria","Tubaria romagnesiana","Tubaria romagnesiana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3454","cb134831ef9760c4cbd648099957a1c7","Fungi","Basidiomycota","Ustilaginomycetes","Urocystidales","Urocystidaceae","Urocystis","Urocystis eranthidis","Urocystis eranthidis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3455","cda5b4a7ba464a0f836263501ddca430","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Pachyella",NA,"Pachyella",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3456","ce1c85055b10989d5706912d4b0d36bb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3457","d12bd88bed7ee5cbbba1347a088884dc","Fungi","Basidiomycota","Agaricomycetes","Auriculariales",NA,NA,NA,"Auriculariales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3458","d6d2fa5e9d7283345db3db3583dbfba7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3459","d956f6690f870524e89435138417bde9","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia",NA,"Dominikia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3460","d959b10e22eac3d727036ad9dc009ba8","Fungi","Basidiomycota","Tremellomycetes","Tremellales",NA,NA,NA,"Tremellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3461","dbf17bd4516caf7f59c029485debb4fa","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus cervinus","Pluteus cervinus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3462","dbfaa07b18b7a3f390996d5321bc4544","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae",NA,NA,"Lasiosphaeriaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3463","de094d8b297a5c740cd6cbea4df06dba","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Rachicladosporium",NA,"Rachicladosporium",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3464","de1ce120f51915acad1606cb5827b148","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida",NA,NA,NA,"Sporadotrichida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3465","deb3d9dbcc9ceb82d6d08c43585d3035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3466","e01646c778b1d6eb2d1fb0b5bb0f9a13","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Tremella",NA,"Tremella",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3467","e08eb4b742b7fa076176e46e99040401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3468","e241ce9bd045b9a0298446fc2c544169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3469","e60ae57264669ada8fb201d2a88c332b","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3470","e6847affaef85103754c9e0d66fe237a","Stramenopila","Ochrophyta","Chrysophyceae","Chrysophyceae ord Incertae sedis","Chrysophyceae fam Incertae sedis","Segregatospumella",NA,"Segregatospumella",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3471","e8c86c2ab7e981196dcda5a3fecce7fb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3472","e9904bce7753c86c55332a0c55230935","Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","Ascobolus",NA,"Ascobolus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3473","ea43b52b16f02011ffdde2f8d9d093ff","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","Coprinellus plagioporus","Coprinellus plagioporus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3474","edc72acf88c763b9afa5055c2e6c2163","Metazoa","Nematoda",NA,NA,NA,NA,NA,"Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3475","f2b58daca3e049b5061a61f9cafa9fef","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma dimennae","Vishniacozyma dimennae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3476","f4cf6da6f4a82813009b2e317ac1621c","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Ochroconis",NA,"Ochroconis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3477","f51dca17c2d9733adc2a0f03c88a0cb9","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Comoclathris","Comoclathris spartii","Comoclathris spartii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3478","f64d2c237414af5ca87b1650815df4eb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3479","f9abfe4e91f95507447d1d416e27cfab","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Neophaeosphaeria",NA,"Neophaeosphaeria",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3480","ff115cf87fd91abdb03d2c59026186b9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3481","ff69ce6f6c71dd58ea11077d357e833d","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chaetosphaeria",NA,"Chaetosphaeria",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3482","fff80ddb7fa99a8e841292902e141571","Fungi","Basidiomycota","GS27",NA,NA,NA,NA,"GS27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3483","009b1836f6862dc22265bf114f48323e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3484","019cc8d854a53f228a81a353103685d6","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales",NA,NA,NA,"Leucosporidiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3485","01d295412bcc03cba7cf3bfd64bd74f2","Fungi","Basidiomycota","Tremellomycetes","Tremellales",NA,NA,NA,"Tremellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3486","048a27bc5f8ee143ab6338a592596e6a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3487","059e5e12bdefc9d061fe0c29b41a57c4","Metazoa","Arthropoda","Collembola","Collembola ord Incertae sedis","Katiannidae",NA,NA,"Katiannidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3488","093f1185881be9b1962917a60f53d02d","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Dermoloma","Dermoloma pseudocuneifolium","Dermoloma pseudocuneifolium",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3489","0a508533a5cf3b642d2b36c76752fc53","Stramenopila","Ochrophyta","Synurophyceae",NA,NA,NA,NA,"Synurophyceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3490","0c4f47063aca872e1880d2c791293aba","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida",NA,NA,NA,"Sporadotrichida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3491","104cca89ae7741b0ef986542b19f0f3c","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,"Helotiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3492","11706bf37ac0b260597746b9c1dabf64","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","Oleoguttula","Oleoguttula mirabilis","Oleoguttula mirabilis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3493","12e88002a970d54af4a1b48bf027d943","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Lepista",NA,"Lepista",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3494","1412449e81dfc53b2f77640d9ccb1565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3495","158b4c08fce80e41d6b2661d7b8dbce0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3496","161ae4b635f9294f23b4de5cd064ec0a","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium lacertarum","Fusarium lacertarum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3497","167a41d3ab6fa5b8f985b4714f98a9e9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3498","19aec95ce99f87d2d90e39a8e12868b5","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum",NA,"Geastrum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3499","1a54564b8e44173b413ea6b7860f2c9f","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Pleosporales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3500","1c54ea97547874c432fbf584222d44fe","Alveolata","Ciliophora",NA,NA,NA,NA,NA,"Ciliophora",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3501","1cc3c368cb661fc9de3a737041e4b20c","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales",NA,NA,NA,"Agaricostilbales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3502","1e773cf90c50665a18c4d14f99811b28","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae",NA,NA,"Clavariaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3503","1eb86ef89fed1dfca0c83a11b48a7e0f","Fungi","Ascomycota","Leotiomycetes","Helotiales","Vibrisseaceae","Phialocephala","Phialocephala humicola","Phialocephala humicola",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3504","1ef9dcc98e958686181583668206670e","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Trichopeziza","Trichopeziza mollissima","Trichopeziza mollissima",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3505","2247c1f6448a6ddb2571c5b35e833f42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3506","224d53c6b025bc61c304219b0470e8b0","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","Glomus compressum","Glomus compressum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3507","23fa742ffc29aadb08c3516d99340979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3508","24b824de28da8bdbe8f262dd92fa99db",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3509","25440b54058618ff9e92e01cb285b65f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3510","282ab529617f53b8d83b64765c9a8a92","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales",NA,NA,NA,"Mytilinidiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3511","2bec6ad8aa46206b530bc8ae741158c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3512","2db4b15763c6ff412bb449618f9533f6","Amoebozoa",NA,NA,NA,NA,NA,NA,"Amoebozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3513","2ef5edfffcfebb3cb66e82721f2a31f4","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis",NA,"Umbelopsis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3514","2fbf9869f320fb74ea2ff3b7646ab9f4","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Brunnipila","Brunnipila fuscescens","Brunnipila fuscescens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3515","31f073b084c4147bf3cd6f690e9386ac","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,"Agaricomycetes",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3516","3394ded6252c5d801d9a6d139834d4b8","Fungi","Ascomycota","Eurotiomycetes","Eurotiales",NA,NA,NA,"Eurotiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3517","3435971c1495272751b999100ebad602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3518","4137deaa5e730b7d37bfaaaa4f5d9ca6","Ichthyosporia",NA,NA,NA,NA,NA,NA,"Ichthyosporia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3519","42aa9d8da6060e8c73c8788d70b731c6","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron",NA,"Oidiodendron",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3520","45eac6f1c5f871cd78a28f560e67310e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521","46058c679b4321db316a68e56b9eb377","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Ijuhya",NA,"Ijuhya",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3522","48e5dd48c672f265022c18d312a61769","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Peziza","Peziza ampliata","Peziza ampliata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3523","4bb48baf05df08fb517c10eaff42ca39","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae",NA,NA,"Pseudeurotiaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3524","4c75c88bc3e944fe1b845967d3ddec06","Fungi","Ascomycota","Sordariomycetes","Annulatascales","Annulatascaceae",NA,NA,"Annulatascaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3525","504ab8a5c54f20e0a14bb3939ab87c17","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Capnodiaceae","Antennariella","Antennariella placitae","Antennariella placitae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3526","52a17e2debdf83a169665b106377ea3b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3527","54d41ad11baf377c0220fbf68789e822","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporales fam Incertae sedis","Entrophospora","Entrophospora infrequens","Entrophospora infrequens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3528","553a916b1fab68d46d2ba508275a9690","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Protomycetaceae","Protomyces","Protomyces inouyei","Protomyces inouyei",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3529","5b702de166caa5db3758220cd1e29020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3530","5beb4a98c824fe2e4d15f254ca484dc0","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae",NA,NA,"Dermateaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3531","5df58aed049c58ed85f0ac35d92cad49","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala",NA,"Exophiala",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3532","5f14f02dd130902b872db8eba5b55dd5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3533","5f7d8bec6dcdac34b4f32dc39908c7ad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3534","5fa7c545569637f0b4edbe9c6f296e31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3535","5fc685e9c07f7d40bf387084a4c74cd4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3536","68676ae5ec57e332a58746c157abc4c5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3537","68ba610bf90fe14351e1826148eb5fbe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3538","6b3cf9cd9463c964425fa6d971485637","Fungi",NA,NA,NA,NA,NA,NA,"Fungi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3539","6d2de50fb5ce6f9fe2cf2dd46c6adc3f","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida",NA,NA,NA,"Sporadotrichida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3540","70bb8e6f1b3bb361564bf15d5b523146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3541","7425d56d2db8304cda569be3267cf34e","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Septoglomus","Septoglomus nigrum","Septoglomus nigrum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3542","74996561e48f08271f9a1bf2bd738201","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae",NA,NA,"Clavariaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3543","763a8448d9be1e0c7852ac83ee2290fc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3544","77547585e9d6075bbd89b7cf5cabcd7e","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Clathrosphaerina","Clathrosphaerina zalewskii","Clathrosphaerina zalewskii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3545","7bb92337409a7fabbb9571bfb92af6ee","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","Glomus macrocarpum","Glomus macrocarpum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3546","7c213117d1cb4de723149976a383f8b2","Fungi",NA,NA,NA,NA,NA,NA,"Fungi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3547","7d8016d3513fafc40fcf4897026af7c3","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Mollisina",NA,"Mollisina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3548","8575cd55446640390d4d2140843018b5","Stramenopila","Ochrophyta","Synurophyceae",NA,NA,NA,NA,"Synurophyceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3549","87e112068d746fe05ed072ca8eae5fa0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3550","895c4d3ad857a14359e81b7a6d0c1216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3551","89eeb75fc5187f13b1366821a3f7de72","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida","Oxytrichidae",NA,NA,"Oxytrichidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3552","8b1927b6844d386c98cec6c32ed1a9d4","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",NA,"Cladophialophora",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3553","8c9f3b10c1e42b5285af8a9095c70e99","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Dematiopleospora","Dematiopleospora salsolae","Dematiopleospora salsolae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3554","93fa6136d236acf6452bacd8dbcddf7f","Fungi",NA,NA,NA,NA,NA,NA,"Fungi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3555","95703bb7ab1adccacd16633fef36f8f2","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Amphinema","Amphinema diadema","Amphinema diadema",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3556","958859265cf13bd6f13f3cfa01b8ed17","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe involuta","Inocybe involuta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3557","95ff8785a2d1c221ea745673ccb7a7b6","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Microscypha",NA,"Microscypha",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3558","9a266cc2afc9fb620fd0849ef420c88f","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA,"Ceratobasidiaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3559","a18b5453031b0515cc49a1ed195d3102","Alveolata","Ciliophora","Spirotrichea","Sporadotrichida",NA,NA,NA,"Sporadotrichida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3560","a44e9012cbfa84067c68737a96748644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3561","a99fa4cb1eb9b9951cb80f054f7ff31c","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella beljakovae","Mortierella beljakovae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3562","af1d6de88190be3e19d56b74433ab0cb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3563","b16271e961801851f8932490754c6a5f","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3564","b3c5e1229347caeb5babfe8750523689","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3565","b415085f5764ff02c8a8c59ae41fa6c6","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","Lepiota cristata","Lepiota cristata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3566","b42c0fc03cc8ed0aef9e49d09ea1a03d","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Lophiostoma","Lophiostoma chamaecyparidis","Lophiostoma chamaecyparidis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3567","b76e0145c0c3e1acd666a43f21fc0a11","Fungi","Ascomycota","Lecanoromycetes","Lecanorales",NA,NA,NA,"Lecanorales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3568","b886c483a646c96d0760d0d11f28dec9","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Ochroconis",NA,"Ochroconis",NA,NA,NA,NA,NA,NA,NA,NA,NA
